,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls,user.entities.url.urls,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
160,Thu Jan 23 09:42:38 +0000 2020,1220280669651124224,1220280669651124224,@jeffbigham @UNSW Thanks!,False,"[18, 25]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2202806038426624e+18,1220280603842662400,16136933.0,16136933,jeffbigham,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'jeffbigham', 'name': 'Rogue P. Bigham', 'id': 16136933, 'id_str': '16136933', 'indices': [0, 11]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [12, 17]}]",[],en,recent,15219932,15219932,aquigley,aquigley,"Scotland, United Kingdom","Aaron Quigley, Professor @univofstandrews Director @sicsa_scotland incoming Head of School in Computer Science and Engineering @unsw Australia",https://t.co/3AEnqicrlR,[],False,4462,1756,283,Tue Jun 24 14:30:53 +0000 2008,17862,,,True,False,53291,,False,False,False,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1166268368514703361/bQjN2RC7_normal.jpg,https://pbs.twimg.com/profile_images/1166268368514703361/bQjN2RC7_normal.jpg,https://pbs.twimg.com/profile_banners/15219932/1565990115,FF691F,AAAEB5,FFFFFF,000000,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/3AEnqicrlR', 'expanded_url': 'https://aaronquigley.org', 'display_url': 'aaronquigley.org', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
161,Thu Jan 23 09:42:22 +0000 2020,1220280603842662400,1220280603842662400,@aquigley @UNSW congrats!,False,"[16, 25]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220223073573466e+18,1220223073573466112,15219932.0,15219932,aquigley,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'aquigley', 'name': 'aquigley', 'id': 15219932, 'id_str': '15219932', 'indices': [0, 9]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [10, 15]}]",[],en,recent,16136933,16136933,Rogue P. Bigham,jeffbigham,"Pittsburgh, PA","prof & phd director at @cmuhcii, @ltiatcmu, @scsatcmu. #a11y and AI researcher @ . i profess. i run. ❄️ dad in Pittsburgh…",https://t.co/DJ1cPHliCZ,[],False,10096,4658,311,Thu Sep 04 23:17:04 +0000 2008,41502,,,True,True,68733,,False,False,False,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1015347649384361984/cu3ssF1F_normal.jpg,https://pbs.twimg.com/profile_images/1015347649384361984/cu3ssF1F_normal.jpg,https://pbs.twimg.com/profile_banners/16136933/1525621101,990000,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/DJ1cPHliCZ', 'expanded_url': 'http://www.jeffreybigham.com', 'display_url': 'jeffreybigham.com', 'indices': [0, 23]}]",,,,,,,,,,,c1430b24da8e9229,https://api.twitter.com/1.1/geo/id/c1430b24da8e9229.json,city,Lisbon,"Lisbon, Portugal",PT,Portugal,[],Polygon,"[[[-9.2298264, 38.6913748], [-9.0901639, 38.6913748], [-9.0901639, 38.7958529], [-9.2298264, 38.7958529]]]"
164,Thu Jan 23 09:23:11 +0000 2020,1220275776211300352,1220275776211300352,@aquigley @UNSW Congratulations Aaron! Lovely news. St Andrews (and the UK's) loss.,False,"[16, 83]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220223073573466e+18,1220223073573466112,15219932.0,15219932,aquigley,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'aquigley', 'name': 'aquigley', 'id': 15219932, 'id_str': '15219932', 'indices': [0, 9]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [10, 15]}]",[],en,recent,803324863448498178,803324863448498178,Jamie A Ward,DrJamieW,"London, England","Lecturer @goldcomputing. Researcher in wearable computing, activity recognition, & social neuroscience. Visiting @ucl & @dfki, Guest prof. @KeioGlobal.",https://t.co/SUYXcGWvbG,[],False,392,315,6,Mon Nov 28 19:49:07 +0000 2016,3050,,,False,False,532,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/803330272561348609/HZLl2bAy_normal.jpg,https://pbs.twimg.com/profile_images/803330272561348609/HZLl2bAy_normal.jpg,https://pbs.twimg.com/profile_banners/803324863448498178/1493769123,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/SUYXcGWvbG', 'expanded_url': 'http://www.jamieward.net', 'display_url': 'jamieward.net', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
165,Thu Jan 23 09:19:00 +0000 2020,1220274724003033089,1220274724003033089,"@aquigley @UNSW Congratulations, Aaron!",False,"[16, 39]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220223073573466e+18,1220223073573466112,15219932.0,15219932,aquigley,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'aquigley', 'name': 'aquigley', 'id': 15219932, 'id_str': '15219932', 'indices': [0, 9]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [10, 15]}]",[],en,recent,15208867,15208867,Jo Vermeulen,jozilla,"Aarhus, Denmark","Assistant Professor in the Department of Computer Science at @AarhusUni. Research in #HCI, #Ubicomp & #InfoVis.",https://t.co/xhw8rLIN8O,[],False,1183,909,78,Mon Jun 23 16:45:09 +0000 2008,7306,,,True,False,7219,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/654270623850459136/PaDW17Bb_normal.jpg,https://pbs.twimg.com/profile_images/654270623850459136/PaDW17Bb_normal.jpg,https://pbs.twimg.com/profile_banners/15208867/1525896918,2B395C,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/xhw8rLIN8O', 'expanded_url': 'http://jovermeulen.com/', 'display_url': 'jovermeulen.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
168,Thu Jan 23 09:10:17 +0000 2020,1220272530486751232,1220272530486751232,@lisaharveysmith @UNSW @WomenInSTEMAu Thanks for all your hard work 👍🏼,False,"[38, 70]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2202031406050836e+18,1220203140605083648,405482317.0,405482317,lisaharveysmith,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'lisaharveysmith', 'name': 'Prof. Lisa Harvey-Smith', 'id': 405482317, 'id_str': '405482317', 'indices': [0, 16]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [17, 22]}, {'screen_name': 'WomenInSTEMAu', 'name': 'Women in STEM Ambassador', 'id': 1175934443090894848, 'id_str': '1175934443090894848', 'indices': [23, 37]}]",[],en,recent,965753722801238016,965753722801238016,Prof Jo Arciuli,JArciuli,"Gadigal land, Sydney, Aus","Interdisciplinary research (basic and applied): speech/language/literacy/learning. Disability/Educ/Health. Full Prof. ARC Fellow, IAS Durham Fellow, SOAR Fellow",https://t.co/AgJ0ywavI3,[],False,3258,3384,25,Tue Feb 20 01:03:25 +0000 2018,11025,,,False,False,8581,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/965771219390754817/MofQYlBd_normal.jpg,https://pbs.twimg.com/profile_images/965771219390754817/MofQYlBd_normal.jpg,https://pbs.twimg.com/profile_banners/965753722801238016/1561161740,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/AgJ0ywavI3', 'expanded_url': 'http://sydney.edu.au/health-sciences/about/people/profiles/joanne.arciuli.php', 'display_url': 'sydney.edu.au/health-science…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
170,Thu Jan 23 09:06:40 +0000 2020,1220271619848970241,1220271619848970241,@aquigley @UNSW Congrats @aquigley.,False,"[16, 35]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.220223073573466e+18,1220223073573466112,15219932.0,15219932,aquigley,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'aquigley', 'name': 'aquigley', 'id': 15219932, 'id_str': '15219932', 'indices': [0, 9]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [10, 15]}, {'screen_name': 'aquigley', 'name': 'aquigley', 'id': 15219932, 'id_str': '15219932', 'indices': [25, 34]}]",[],en,recent,171895781,171895781,Abe,abek42,Why do you want to know?,"Engineer, IT guy, Lecturer, Scientist; the picture says it all.
https://t.co/pp5wKuvdRZ",https://t.co/g7zYTdfQMa,"[{'url': 'https://t.co/pp5wKuvdRZ', 'expanded_url': 'http://lancs.ac.uk/staff/karnik/', 'display_url': 'lancs.ac.uk/staff/karnik/', 'indices': [65, 88]}]",False,91,128,3,Wed Jul 28 12:45:43 +0000 2010,59,,,True,False,516,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861608125098582018/V8pZTxK1_normal.jpg,https://pbs.twimg.com/profile_images/861608125098582018/V8pZTxK1_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/g7zYTdfQMa', 'expanded_url': 'http://Lancaster.ac.uk/staff/karnik', 'display_url': 'Lancaster.ac.uk/staff/karnik', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
173,Thu Jan 23 08:38:40 +0000 2020,1220264572344524801,1220264572344524801,@aquigley @UNSW Congrats @aquigley 👍,False,"[16, 36]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220223073573466e+18,1220223073573466112,15219932.0,15219932,aquigley,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'aquigley', 'name': 'aquigley', 'id': 15219932, 'id_str': '15219932', 'indices': [0, 9]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [10, 15]}, {'screen_name': 'aquigley', 'name': 'aquigley', 'id': 15219932, 'id_str': '15219932', 'indices': [25, 34]}]",[],en,recent,405421037,405421037,Daniel Finnegan,Lancophone,I'm definitely somewhere,"I left, but then came back. This time a bit more cautious... Assistant Professor @CompScienceCU",https://t.co/i6NLqTpOuM,[],False,243,198,40,Sat Nov 05 08:59:49 +0000 2011,6042,,,True,False,9821,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/850688970459688960/-A2uDTNA_normal.jpg,https://pbs.twimg.com/profile_images/850688970459688960/-A2uDTNA_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/i6NLqTpOuM', 'expanded_url': 'https://ps2fino.github.io/', 'display_url': 'ps2fino.github.io', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
174,Thu Jan 23 08:26:13 +0000 2020,1220261441275604992,1220261441275604992,@aquigley @UNSW Congrats to you.,False,"[16, 32]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.220223073573466e+18,1220223073573466112,15219932.0,15219932,aquigley,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'aquigley', 'name': 'aquigley', 'id': 15219932, 'id_str': '15219932', 'indices': [0, 9]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [10, 15]}]",[],en,recent,16534969,16534969,barrysmyth,barrysmyth,"Dublin, Ireland","Professor of Computer Science. Founding Director, Insight Centre for Data Analytics. AI researcher. Enterpreneur. Runner. Geek-dad.",https://t.co/KVWaPnVRtp,[],False,2890,1148,171,Tue Sep 30 21:15:19 +0000 2008,873,,,True,False,10943,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/425673449478946818/qXKfkxJ7_normal.jpeg,https://pbs.twimg.com/profile_images/425673449478946818/qXKfkxJ7_normal.jpeg,https://pbs.twimg.com/profile_banners/16534969/1390323469,2FC2EF,181A1E,252429,666666,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/KVWaPnVRtp', 'expanded_url': 'http://barrysmyth.me', 'display_url': 'barrysmyth.me', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
175,Thu Jan 23 08:13:04 +0000 2020,1220258132284395520,1220258132284395520,@aquigley @UNSW Congratulations!!,False,"[16, 33]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220223073573466e+18,1220223073573466112,15219932.0,15219932,aquigley,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'aquigley', 'name': 'aquigley', 'id': 15219932, 'id_str': '15219932', 'indices': [0, 9]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [10, 15]}]",[],en,recent,841276930976546817,841276930976546817,Simone Kriglstein,SKriglstein,,"Scientist @AITtomorrow2day & @univienna @csunivie | @sigchi Communications Committee | Research: #HCI #Games #GamesUR #Visualization | ❤️ Games, Comics & Music",,[],False,217,314,4,Mon Mar 13 13:17:05 +0000 2017,2315,,,False,False,747,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/841283190895628288/IAxaYfQ-_normal.jpg,https://pbs.twimg.com/profile_images/841283190895628288/IAxaYfQ-_normal.jpg,https://pbs.twimg.com/profile_banners/841276930976546817/1489412465,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,Thu Jan 23 08:12:51 +0000 2020,1220258075350687744,1220258075350687744,@mobiquitousmark @UNSW Thanks! I will miss our HCI community here.,False,"[23, 66]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2202457272779203e+18,1220245727277920256,222504825.0,222504825,mobiquitousmark,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'mobiquitousmark', 'name': 'Mark Dunlop', 'id': 222504825, 'id_str': '222504825', 'indices': [0, 16]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [17, 22]}]",[],en,recent,15219932,15219932,aquigley,aquigley,"Scotland, United Kingdom","Aaron Quigley, Professor @univofstandrews Director @sicsa_scotland incoming Head of School in Computer Science and Engineering @unsw Australia",https://t.co/3AEnqicrlR,[],False,4462,1756,283,Tue Jun 24 14:30:53 +0000 2008,17862,,,True,False,53291,,False,False,False,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1166268368514703361/bQjN2RC7_normal.jpg,https://pbs.twimg.com/profile_images/1166268368514703361/bQjN2RC7_normal.jpg,https://pbs.twimg.com/profile_banners/15219932/1565990115,FF691F,AAAEB5,FFFFFF,000000,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/3AEnqicrlR', 'expanded_url': 'https://aaronquigley.org', 'display_url': 'aaronquigley.org', 'indices': [0, 23]}]",,,,,,,,,,,bb3cae69f9e1ecb5,https://api.twitter.com/1.1/geo/id/bb3cae69f9e1ecb5.json,city,Aoba-ku,"Aoba-ku, Miyagi",JP,Japan,[],Polygon,"[[[140.563283, 38.23675], [140.899833, 38.23675], [140.899833, 38.454521], [140.563283, 38.454521]]]"
180,Thu Jan 23 07:43:50 +0000 2020,1220250775969988608,1220250775969988608,"@aquigley @SimoHosio @UNSW @ubicomp_oulu We're somehow stuck here in Oulu, you should take a visit for us! 😅",False,"[41, 108]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220236423019647e+18,1220236423019646976,15219932.0,15219932,aquigley,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'aquigley', 'name': 'aquigley', 'id': 15219932, 'id_str': '15219932', 'indices': [0, 9]}, {'screen_name': 'SimoHosio', 'name': 'Simo Hosio', 'id': 82301968, 'id_str': '82301968', 'indices': [10, 20]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [21, 26]}, {'screen_name': 'ubicomp_oulu', 'name': 'UBICOMP Oulu', 'id': 999233575747772416, 'id_str': '999233575747772416', 'indices': [27, 40]}]",[],en,recent,636899073,636899073,Dr Ella Peltonen,Ella_Peltonen,"Oulu, Finland",Making mobile research and traveling around the world. Computer science researcher working with everyday sensing and ubiquitous ML/AI. University of Oulu.,https://t.co/kFHVAjnhos,[],False,1478,1245,27,Mon Jul 16 08:53:35 +0000 2012,9775,,,True,False,9804,,False,False,False,000000,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/974707713371492352/YvDNwYe-_normal.jpg,https://pbs.twimg.com/profile_images/974707713371492352/YvDNwYe-_normal.jpg,https://pbs.twimg.com/profile_banners/636899073/1562168852,981CEB,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/kFHVAjnhos', 'expanded_url': 'https://ellapeltonen.wordpress.com/', 'display_url': 'ellapeltonen.wordpress.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
185,Thu Jan 23 07:23:47 +0000 2020,1220245727277920256,1220245727277920256,@aquigley @UNSW Congratulations Aaron. You energy fun and drive will be missed,False,"[16, 78]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.220223073573466e+18,1220223073573466112,15219932.0,15219932,aquigley,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'aquigley', 'name': 'aquigley', 'id': 15219932, 'id_str': '15219932', 'indices': [0, 9]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [10, 15]}]",[],en,recent,222504825,222504825,Mark Dunlop,mobiquitousmark,"Glasgow, Scotland","Usability and text entry researcher, computer science lecturer, amateur triathlete, husband, father and miniature schnauzer owner.",https://t.co/EqPF3TJTNp,[],False,316,347,12,Fri Dec 03 16:26:28 +0000 2010,824,,,False,False,1286,,False,False,False,000000,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/657211041236033536/nvgS-OyR_normal.jpg,https://pbs.twimg.com/profile_images/657211041236033536/nvgS-OyR_normal.jpg,https://pbs.twimg.com/profile_banners/222504825/1514902373,5E9732,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/EqPF3TJTNp', 'expanded_url': 'https://personal.cis.strath.ac.uk/mark.dunlop/research/', 'display_url': 'personal.cis.strath.ac.uk/mark.dunlop/re…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
186,Thu Jan 23 07:20:35 +0000 2020,1220244922441195520,1220244922441195520,@Judemccorry @UNSW O yes indeed!,False,"[19, 32]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2202441278178386e+18,1220244127817838592,60921796.0,60921796,Judemccorry,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'Judemccorry', 'name': 'Jude', 'id': 60921796, 'id_str': '60921796', 'indices': [0, 12]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [13, 18]}]",[],en,recent,15219932,15219932,aquigley,aquigley,"Scotland, United Kingdom","Aaron Quigley, Professor @univofstandrews Director @sicsa_scotland incoming Head of School in Computer Science and Engineering @unsw Australia",https://t.co/3AEnqicrlR,[],False,4462,1756,283,Tue Jun 24 14:30:53 +0000 2008,17862,,,True,False,53291,,False,False,False,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1166268368514703361/bQjN2RC7_normal.jpg,https://pbs.twimg.com/profile_images/1166268368514703361/bQjN2RC7_normal.jpg,https://pbs.twimg.com/profile_banners/15219932/1565990115,FF691F,AAAEB5,FFFFFF,000000,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/3AEnqicrlR', 'expanded_url': 'https://aaronquigley.org', 'display_url': 'aaronquigley.org', 'indices': [0, 23]}]",,,,,,,,,,,bb3cae69f9e1ecb5,https://api.twitter.com/1.1/geo/id/bb3cae69f9e1ecb5.json,city,Aoba-ku,"Aoba-ku, Miyagi",JP,Japan,[],Polygon,"[[[140.563283, 38.23675], [140.899833, 38.23675], [140.899833, 38.454521], [140.563283, 38.454521]]]"
