,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,user.profile_banner_url,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
31,Sat Jan 25 22:54:39 +0000 2020,1221204763192242176,1221204763192242176,@EmilyMeineke @ucdavis Congratulations!,False,"[23, 39]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.22114618752648e+18,1221146187526479874,285400362.0,285400362,EmilyMeineke,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'EmilyMeineke', 'name': 'Emily Meineke', 'id': 285400362, 'id_str': '285400362', 'indices': [0, 13]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [14, 22]}]",[],en,recent,524438481,524438481,Amy Savage,AmyMSavage,"New Jersey, USA","I am an ecologist excited about ants, urban ecosystems, community-wide consequences of mutualisms, citizen science, and tropical ecology.",https://t.co/5mSEa5KpbG,[],False,551,570,11,Wed Mar 14 15:10:34 +0000 2012,242,,,True,False,308,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1896582283/Amy_NZ_normal.jpg,https://pbs.twimg.com/profile_images/1896582283/Amy_NZ_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/5mSEa5KpbG', 'expanded_url': 'http://amysavage.camden.rutgers.edu/', 'display_url': 'amysavage.camden.rutgers.edu', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Sat Jan 25 22:46:46 +0000 2020,1221202782205751296,1221202782205751296,"RT @SouthAsianBuoy: The Dept. of Religious Studies @ucdavis is hosting a discussion on ""Minority Citizenship in Contemporary Indian Democra…",False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,19,0,False,False,en,[],[],"[{'screen_name': 'SouthAsianBuoy', 'name': 'Manasvin (#NoToCAA #COLAforUCs)', 'id': 1163170865279692801, 'id_str': '1163170865279692801', 'indices': [3, 18]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [51, 59]}]",[],en,recent,556826255,556826255,Arish / आरिश 🏳️‍🌈,ArishMR_,"Ghaziabad, India","2019 Watson Fellow, Earlham College '19. Aspiring scientist and diplomat. Indian, queer, feminist. Committed to #scicomm and political consciousness in science.",,[],False,360,428,1,Wed Apr 18 12:35:13 +0000 2012,15373,,,True,False,3416,,False,False,False,000000,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1141257906358112256/Idem-oJP_normal.jpg,https://pbs.twimg.com/profile_images/1141257906358112256/Idem-oJP_normal.jpg,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/556826255/1560932364,,,,,,,,,,,Sat Jan 25 00:08:20 +0000 2020,1.2208609180425134e+18,1220860918042513408,"The Dept. of Religious Studies @ucdavis is hosting a discussion on ""Minority Citizenship in Contemporary Indian Democracy: CAA and NRC"", led by Drs. Barbara Metcalf and Sudipta Sen at Voorhies 126 on Monday, Jan 27th from 5.30-7.30pm. All are welcome.",False,"[0, 251]",[],[],"[{'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [31, 39]}]",[],en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.1631708652796928e+18,1163170865279692801,Manasvin (#NoToCAA #COLAforUCs),SouthAsianBuoy,"Davis, CA","PhD student/Comp Lit/Religion @ucdavis. 17c. 
Opinions mine. 🏳️‍🌈. Pronoun fluid.

Not a Pokemon but I love rare candy.

EN/TA/FR/BN/HI",,[],False,241.0,951.0,1.0,Sun Aug 18 19:28:50 +0000 2019,2800.0,,,False,False,2151.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1221007481880506368/ZnPTzwh4_normal.jpg,https://pbs.twimg.com/profile_images/1221007481880506368/ZnPTzwh4_normal.jpg,https://pbs.twimg.com/profile_banners/1163170865279692801/1571933465,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,19.0,27.0,False,False,en,,,,,,,,,,,
35,Sat Jan 25 22:19:08 +0000 2020,1221195827722383362,1221195827722383362,@EmilyMeineke @ucdavis Welcome! I'm a newbie here too. When/if you want a coffee - let me know!,False,"[23, 95]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.22114618752648e+18,1221146187526479874,285400362.0,285400362,EmilyMeineke,,,,,False,0,6,False,False,en,[],[],"[{'screen_name': 'EmilyMeineke', 'name': 'Emily Meineke', 'id': 285400362, 'id_str': '285400362', 'indices': [0, 13]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [14, 22]}]",[],en,recent,1104327679,1104327679,Kate Laskowski,KateLaskowski,"Davis, CA",Asst. Prof @ucdavis Developmental drivers of individuality in clonal fish. Loves R. Really into random effects. #teamfish [she/her],https://t.co/ALc64hnVEi,[],False,1454,633,22,Sat Jan 19 18:18:49 +0000 2013,2461,,,False,False,1858,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1176611932427522049/UPb_jwOc_normal.jpg,https://pbs.twimg.com/profile_images/1176611932427522049/UPb_jwOc_normal.jpg,19CF86,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/ALc64hnVEi', 'expanded_url': 'https://laskowskilab.faculty.ucdavis.edu/', 'display_url': 'laskowskilab.faculty.ucdavis.edu', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1104327679/1569360124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Sat Jan 25 22:15:49 +0000 2020,1221194991743033344,1221194991743033344,@RogersLabUCD @UCD_Diversity @ucdavis Enjoyed you Dr. C! #KeepingItReal!,False,"[38, 72]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2211939034428416e+18,1221193903442841600,9.565729837068452e+17,956572983706845184,RogersLabUCD,,,,,False,0,1,False,False,en,"[{'text': 'KeepingItReal', 'indices': [57, 71]}]",[],"[{'screen_name': 'RogersLabUCD', 'name': '𝘿𝙧. 𝘾𝙧𝙮𝙨𝙩𝙖𝙡 𝙍𝙤𝙜𝙚𝙧𝙨 ≽(◕ ᴗ ◕)≼ 🐥🐸', 'id': 956572983706845184, 'id_str': '956572983706845184', 'indices': [0, 13]}, {'screen_name': 'UCD_Diversity', 'name': 'UC Davis Office of Diversity, Equity & Inclusion', 'id': 927594069487902720, 'id_str': '927594069487902720', 'indices': [14, 28]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [29, 37]}]",[],en,recent,26703751,26703751,"Renetta Garrison Tull, Ph.D.",Renetta_Tull,"Davis, CA","Vice Chancellor for DEI @UCDavis -- loving California! Frmr AVP & Professor of Prac. - Engineering/IT @UMBC, w/detail @Univ_System_MD. Motto: #ThinkBigDiversity",https://t.co/kqixDVgN8j,[],False,4299,2325,131,Thu Mar 26 06:48:04 +0000 2009,11112,,,True,False,7309,,False,False,False,68B5E3,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1148426112281665536/AhDvR79H_normal.png,https://pbs.twimg.com/profile_images/1148426112281665536/AhDvR79H_normal.png,6E00B4,BDDCAD,FFF0CC,333333,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/kqixDVgN8j', 'expanded_url': 'http://www.renettatull.com/', 'display_url': 'renettatull.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/26703751/1504972020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Sat Jan 25 21:44:40 +0000 2020,1221187153691963392,1221187153691963392,@LMGerhart @ucdavis Thank you!,False,"[20, 30]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2211477035197645e+18,1221147703519764480,2885107539.0,2885107539,LMGerhart,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'LMGerhart', 'name': 'Laci Gerhart-Barley', 'id': 2885107539, 'id_str': '2885107539', 'indices': [0, 10]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [11, 19]}]",[],en,recent,26703751,26703751,"Renetta Garrison Tull, Ph.D.",Renetta_Tull,"Davis, CA","Vice Chancellor for DEI @UCDavis -- loving California! Frmr AVP & Professor of Prac. - Engineering/IT @UMBC, w/detail @Univ_System_MD. Motto: #ThinkBigDiversity",https://t.co/kqixDVgN8j,[],False,4299,2325,131,Thu Mar 26 06:48:04 +0000 2009,11112,,,True,False,7309,,False,False,False,68B5E3,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1148426112281665536/AhDvR79H_normal.png,https://pbs.twimg.com/profile_images/1148426112281665536/AhDvR79H_normal.png,6E00B4,BDDCAD,FFF0CC,333333,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/kqixDVgN8j', 'expanded_url': 'http://www.renettatull.com/', 'display_url': 'renettatull.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/26703751/1504972020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Sat Jan 25 21:32:59 +0000 2020,1221184211123441664,1221184211123441664,@EmilyMeineke @ucdavis Welcome!!,False,"[23, 32]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.22114618752648e+18,1221146187526479874,285400362.0,285400362,EmilyMeineke,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'EmilyMeineke', 'name': 'Emily Meineke', 'id': 285400362, 'id_str': '285400362', 'indices': [0, 13]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [14, 22]}]",[],en,recent,3361260293,3361260293,Mallika Nocco,mallika_nocco,"Davis, CA",Assistant Soil-Plant-Water Relations & Irrigation Specialist @UCDavis @UCANR | @PlantLoveStory co-founder | 2017 @SmithFellows | Badass #WOCinSTEM,,[],False,337,336,10,Sun Jul 05 20:53:17 +0000 2015,1175,,,False,False,353,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1187863079838568448/kAyfaCQB_normal.jpg,https://pbs.twimg.com/profile_images/1187863079838568448/kAyfaCQB_normal.jpg,19CF86,000000,000000,000000,False,False,False,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/3361260293/1497448540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Sat Jan 25 20:59:11 +0000 2020,1221175706501046272,1221175706501046272,@EmilyMeineke @ucdavis Congrats again! You’re here in person now? Let’s get together soon!,False,"[23, 90]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.22114618752648e+18,1221146187526479874,285400362.0,285400362,EmilyMeineke,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'EmilyMeineke', 'name': 'Emily Meineke', 'id': 285400362, 'id_str': '285400362', 'indices': [0, 13]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [14, 22]}]",[],en,recent,4159961206,4159961206,Beth Forrestel,phylofeast,"Davis, CA",Assistant Professor @ucdavis Viticulture & Enology/evolutionary ecologist/promoter of food & plant diversity,,[],False,502,217,6,Tue Nov 10 23:33:44 +0000 2015,1111,,,True,False,925,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/835952102094462976/moeAl1V9_normal.jpg,https://pbs.twimg.com/profile_images/835952102094462976/moeAl1V9_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/4159961206/1555734233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Sat Jan 25 20:41:41 +0000 2020,1221171303484313600,1221171303484313600,@EmilyMeineke @ucdavis Welcome to Davis!,False,"[23, 40]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.22114618752648e+18,1221146187526479874,285400362.0,285400362,EmilyMeineke,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'EmilyMeineke', 'name': 'Emily Meineke', 'id': 285400362, 'id_str': '285400362', 'indices': [0, 13]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [14, 22]}]",[],en,recent,713648564,713648564,Graham Coop,Graham_Coop,,"Evolutionary & population genetics @UCDavis. Tweets, grammar, & spelling reflect my views only. He/him. #OA popgen book https://t.co/HGkFcRB27R…",https://t.co/AgpmIWZyU9,"[{'url': 'https://t.co/HGkFcRB27R', 'expanded_url': 'http://github.com/cooplab/popgen', 'display_url': 'github.com/cooplab/popgen', 'indices': [120, 143]}]",False,13806,2604,271,Tue Jul 24 04:04:39 +0000 2012,49438,,,False,False,27684,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/758139683276677123/yjSMCK2c_normal.jpg,https://pbs.twimg.com/profile_images/758139683276677123/yjSMCK2c_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/AgpmIWZyU9', 'expanded_url': 'http://gcbias.org', 'display_url': 'gcbias.org', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/713648564/1469591300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Sat Jan 25 20:36:10 +0000 2020,1221169915702284288,1221169915702284288,RT @Graham_Coop: @phylogenomics @ucdavis so many fun trees and tree roots there.,False,"[0, 80]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'Graham_Coop', 'name': 'Graham Coop', 'id': 713648564, 'id_str': '713648564', 'indices': [3, 15]}, {'screen_name': 'phylogenomics', 'name': 'Jonathan Eisen', 'id': 15154811, 'id_str': '15154811', 'indices': [17, 31]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [32, 40]}]",[],en,recent,15154811,15154811,Jonathan Eisen,phylogenomics,"Davis, CA, USA",Prof at #UCDavis; Guardian of Microbial Diversity; No: #Microbiomania #YAMMM; Yes: #STEMDiversity #BirdPhotography #Symbioses #OpenScience #Evolution,https://t.co/G7ge3pUpD6,[],False,55963,8770,2287,Wed Jun 18 06:15:54 +0000 2008,34838,,,True,True,105808,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,True,http://pbs.twimg.com/profile_images/1052028492332687360/fCuawaXa_normal.jpg,https://pbs.twimg.com/profile_images/1052028492332687360/fCuawaXa_normal.jpg,038543,000000,000000,000000,True,True,False,False,False,False,False,none,"[{'url': 'https://t.co/G7ge3pUpD6', 'expanded_url': 'https://phylogenomics.me', 'display_url': 'phylogenomics.me', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/15154811/1577686199,,,,,,,,,,,Sat Jan 25 20:34:19 +0000 2020,1.2211694486288466e+18,1221169448628846592,@phylogenomics @ucdavis so many fun trees and tree roots there.,False,"[24, 63]",[],[],"[{'screen_name': 'phylogenomics', 'name': 'Jonathan Eisen', 'id': 15154811, 'id_str': '15154811', 'indices': [0, 14]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [15, 23]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2211684275674685e+18,1221168427567468544,15154811.0,15154811,phylogenomics,713648564.0,713648564,Graham Coop,Graham_Coop,,"Evolutionary & population genetics @UCDavis. Tweets, grammar, & spelling reflect my views only. He/him. #OA popgen book https://t.co/HGkFcRB27R…",https://t.co/AgpmIWZyU9,"[{'url': 'https://t.co/HGkFcRB27R', 'expanded_url': 'http://github.com/cooplab/popgen', 'display_url': 'github.com/cooplab/popgen', 'indices': [120, 143]}]",False,13806.0,2604.0,271.0,Tue Jul 24 04:04:39 +0000 2012,49438.0,,,False,False,27684.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/758139683276677123/yjSMCK2c_normal.jpg,https://pbs.twimg.com/profile_images/758139683276677123/yjSMCK2c_normal.jpg,https://pbs.twimg.com/profile_banners/713648564/1469591300,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,1.0,1.0,False,False,en,"[{'url': 'https://t.co/AgpmIWZyU9', 'expanded_url': 'http://gcbias.org', 'display_url': 'gcbias.org', 'indices': [0, 23]}]",,,,,,,,,,
48,Sat Jan 25 20:34:19 +0000 2020,1221169448628846592,1221169448628846592,@phylogenomics @ucdavis so many fun trees and tree roots there.,False,"[24, 63]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2211684275674685e+18,1221168427567468544,15154811.0,15154811,phylogenomics,,,,,False,1,1,False,False,en,[],[],"[{'screen_name': 'phylogenomics', 'name': 'Jonathan Eisen', 'id': 15154811, 'id_str': '15154811', 'indices': [0, 14]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [15, 23]}]",[],en,recent,713648564,713648564,Graham Coop,Graham_Coop,,"Evolutionary & population genetics @UCDavis. Tweets, grammar, & spelling reflect my views only. He/him. #OA popgen book https://t.co/HGkFcRB27R…",https://t.co/AgpmIWZyU9,"[{'url': 'https://t.co/HGkFcRB27R', 'expanded_url': 'http://github.com/cooplab/popgen', 'display_url': 'github.com/cooplab/popgen', 'indices': [120, 143]}]",False,13806,2604,271,Tue Jul 24 04:04:39 +0000 2012,49438,,,False,False,27684,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/758139683276677123/yjSMCK2c_normal.jpg,https://pbs.twimg.com/profile_images/758139683276677123/yjSMCK2c_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/AgpmIWZyU9', 'expanded_url': 'http://gcbias.org', 'display_url': 'gcbias.org', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/713648564/1469591300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Sat Jan 25 20:18:07 +0000 2020,1221165370918293507,1221165370918293507,@EmilyMeineke @ucdavis So excited for you!!! Best department! 🐞🦋🐜,False,"[23, 65]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.22114618752648e+18,1221146187526479874,285400362.0,285400362,EmilyMeineke,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'EmilyMeineke', 'name': 'Emily Meineke', 'id': 285400362, 'id_str': '285400362', 'indices': [0, 13]}, {'screen_name': 'ucdavis', 'name': 'UC Davis', 'id': 15987188, 'id_str': '15987188', 'indices': [14, 22]}]",[],en,recent,615622346,615622346,Lea Shell,DoRealScience,"Massachusetts, USA","Bugs, digital media, mother of 2, partner, educator, Ravenclaw, #SciComm, #SciArt, and #CitizenScience she/her",https://t.co/gJDSZHGFOC,[],False,913,1069,59,Fri Jun 22 23:38:09 +0000 2012,5706,,,False,False,4036,,False,False,False,709397,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,False,http://pbs.twimg.com/profile_images/1084909513545863170/s8KWGjQZ_normal.jpg,https://pbs.twimg.com/profile_images/1084909513545863170/s8KWGjQZ_normal.jpg,FA743E,FFFFFF,A0C5C7,333333,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/gJDSZHGFOC', 'expanded_url': 'https://linktr.ee/LeaShell', 'display_url': 'linktr.ee/LeaShell', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/615622346/1554576909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
